transaction_id,transaction_date,post_date,description,category,transaction_type,amount,balance,currency,account_name,account_type,merchant,city,state,country,reference,channel,status
9F3EFA0E68F44B8A,2025-02-20 12:14:24,2025-02-20,Gas Station,Transport,Debit,-32.83,81081.83,USD,Demo High Yield Savings,Savings,Gas Station,Seattle,WA,US,REF89031028,POS,Pending
2B9D46F7576B4E2C,2025-02-20 13:44:37,2025-02-22,Pharmacy,Health,Debit,-7.46,81074.37,USD,Demo High Yield Savings,Savings,Pharmacy,Denver,CO,US,REF15190410,Card,Pending
CC32559A31E84455,2025-02-21 02:06:29,2025-02-23,Grocery Market,Groceries,Debit,-51.58,81022.79,USD,Demo High Yield Savings,Savings,Grocery Market,Boston,MA,US,REF29102432,POS,Posted
4AA66CFB047F447E,2025-02-21 05:58:22,2025-02-22,Water Utility,Bills,Debit,-33.05,80989.74,USD,Demo High Yield Savings,Savings,Water Utility,San Francisco,CA,US,REF68922751,ACH,Posted
05610A928C9C4401,2025-02-21 21:10:40,2025-02-23,Cloud Hosting,Infrastructure,Debit,-286.41,80703.33,USD,Demo High Yield Savings,Savings,Cloud Hosting,New York,NY,US,REF82587841,ACH,Posted
D3F1EEA4CDAB4264,2025-02-22 13:58:24,2025-02-22,Online Retailer,Shopping,Debit,-82.89,80620.44,USD,Demo High Yield Savings,Savings,Online Retailer,San Francisco,CA,US,REF75098469,Online,Pending
C37F08120D984B00,2025-02-22 16:56:53,2025-02-23,Coffee Shop,Food & Drink,Debit,-2.56,80617.88,USD,Demo High Yield Savings,Savings,Coffee Shop,San Francisco,CA,US,REF67329147,POS,Pending
C2F91A8CD6A847A1,2025-02-22 18:57:08,2025-02-22,Cloud Hosting,Infrastructure,Debit,-18.75,80599.13,USD,Demo High Yield Savings,Savings,Cloud Hosting,Boston,MA,US,REF81803895,ACH,Posted
7E608488CFD14BE6,2025-02-23 02:41:01,2025-02-25,Grocery Market,Groceries,Debit,-46.96,80552.17,USD,Demo High Yield Savings,Savings,Grocery Market,Boston,MA,US,REF83112925,POS,Posted
ECB92B6300AB41FD,2025-02-23 08:53:28,2025-02-25,Streaming Service,Entertainment,Debit,-3.14,80549.03,USD,Demo High Yield Savings,Savings,Streaming Service,San Francisco,CA,US,REF22018085,ACH,Posted
F077C213BDE243A9,2025-02-23 08:53:46,2025-02-25,Refund,Refund,Credit,56.22,80605.25,USD,Demo High Yield Savings,Savings,Refund,Chicago,IL,US,REF54134771,Card,Pending
8D02F9A3F7DA458A,2025-02-23 19:14:46,2025-02-24,Water Utility,Bills,Debit,-23.11,80582.14,USD,Demo High Yield Savings,Savings,Water Utility,New York,NY,US,REF71772215,ACH,Posted
AE968A074D9D461D,2025-02-23 20:51:01,2025-02-24,Office Supplies,Operations,Debit,-37.54,80544.60,USD,Demo High Yield Savings,Savings,Office Supplies,New York,NY,US,REF78408689,Card,Posted
E725C63975444D8F,2025-02-24 00:54:01,2025-02-26,Payroll Deposit,Income,Credit,4040.36,84584.96,USD,Demo High Yield Savings,Savings,Payroll Deposit,Austin,TX,US,REF10001272,ACH,Posted
5E7D8C3DFD024737,2025-02-24 21:37:04,2025-02-25,Payroll Deposit,Income,Credit,1640.66,86225.62,USD,Demo High Yield Savings,Savings,Payroll Deposit,San Francisco,CA,US,REF28961944,ACH,Posted
AD0B6E82BD3E4811,2025-02-25 02:32:28,2025-02-25,Online Retailer,Shopping,Debit,-28.39,86197.23,USD,Demo High Yield Savings,Savings,Online Retailer,Seattle,WA,US,REF65830504,Online,Posted
D0D704C7A2894F36,2025-02-25 03:14:02,2025-02-26,Grocery Market,Groceries,Debit,-69.74,86127.49,USD,Demo High Yield Savings,Savings,Grocery Market,San Francisco,CA,US,REF42447383,POS,Pending
9C878E2B1EA64BB7,2025-02-25 04:57:29,2025-02-27,Pharmacy,Health,Debit,-23.86,86103.63,USD,Demo High Yield Savings,Savings,Pharmacy,Miami,FL,US,REF20090296,Card,Posted
59914F7884884A31,2025-02-25 12:49:27,2025-02-25,Refund,Refund,Credit,10.16,86113.79,USD,Demo High Yield Savings,Savings,Refund,Boston,MA,US,REF55959309,Card,Posted
B73CBAE9E1EF44D5,2025-02-25 18:53:50,2025-02-27,Transfer In,Transfer,Credit,232.88,86346.67,USD,Demo High Yield Savings,Savings,Transfer In,Seattle,WA,US,REF42026271,Internal,Posted
0264E3D53E664A8B,2025-02-26 01:58:22,2025-02-27,Streaming Service,Entertainment,Debit,-9.77,86336.90,USD,Demo High Yield Savings,Savings,Streaming Service,San Francisco,CA,US,REF84021128,ACH,Pending
D38709B890694168,2025-02-27 16:34:02,2025-03-01,Ride Share,Transport,Debit,-5.46,86331.44,USD,Demo High Yield Savings,Savings,Ride Share,Seattle,WA,US,REF99206059,Card,Posted
2900B38C629C457C,2025-02-27 17:30:25,2025-03-01,Coffee Shop,Food & Drink,Debit,-3.93,86327.51,USD,Demo High Yield Savings,Savings,Coffee Shop,San Francisco,CA,US,REF41111726,POS,Posted
F1D1E573AE4446C0,2025-02-27 23:10:23,2025-02-28,Gas Station,Transport,Debit,-43.72,86283.79,USD,Demo High Yield Savings,Savings,Gas Station,Denver,CO,US,REF38197129,POS,Posted
88858F58D9B44E25,2025-02-27 23:56:28,2025-03-01,Ride Share,Transport,Debit,-23.27,86260.52,USD,Demo High Yield Savings,Savings,Ride Share,New York,NY,US,REF71237433,Card,Posted
905EB998683D4A41,2025-02-28 02:00:09,2025-03-02,Restaurant,Dining,Debit,-7.61,86252.91,USD,Demo High Yield Savings,Savings,Restaurant,Seattle,WA,US,REF73584629,Card,Posted
405E8A448A854A64,2025-02-28 16:11:34,2025-03-02,Electric Utility,Bills,Debit,-20.52,86232.39,USD,Demo High Yield Savings,Savings,Electric Utility,Denver,CO,US,REF70350097,ACH,Posted
14154EED78C147A8,2025-03-01 00:11:14,2025-03-01,Payroll Deposit,Income,Credit,1389.09,87621.48,USD,Demo High Yield Savings,Savings,Payroll Deposit,Austin,TX,US,REF80064547,ACH,Pending
6B95DD79C0DD4CE6,2025-03-01 05:57:28,2025-03-03,Coffee Shop,Food & Drink,Debit,-1.51,87619.97,USD,Demo High Yield Savings,Savings,Coffee Shop,Miami,FL,US,REF19379467,POS,Posted
206AB7F178584E52,2025-03-01 16:42:40,2025-03-01,Gas Station,Transport,Debit,-17.41,87602.56,USD,Demo High Yield Savings,Savings,Gas Station,Miami,FL,US,REF85667851,POS,Pending
835722EF2B764EBE,2025-03-01 18:08:30,2025-03-02,Grocery Market,Groceries,Debit,-21.19,87581.37,USD,Demo High Yield Savings,Savings,Grocery Market,Denver,CO,US,REF95641687,POS,Posted
0A60ADC4EB014631,2025-03-02 04:06:28,2025-03-02,Office Supplies,Operations,Debit,-15.87,87565.50,USD,Demo High Yield Savings,Savings,Office Supplies,San Francisco,CA,US,REF52943014,Card,Posted
0E386D27CFB24B25,2025-03-02 14:48:26,2025-03-02,Gas Station,Transport,Debit,-22.69,87542.81,USD,Demo High Yield Savings,Savings,Gas Station,Miami,FL,US,REF40616453,POS,Posted
84AA0665193344A1,2025-03-02 19:57:23,2025-03-03,Refund,Refund,Credit,39.92,87582.73,USD,Demo High Yield Savings,Savings,Refund,New York,NY,US,REF17774227,Card,Posted
F49EEACF2A734763,2025-03-03 01:28:40,2025-03-05,Mobile Carrier,Bills,Debit,-24.92,87557.81,USD,Demo High Yield Savings,Savings,Mobile Carrier,Austin,TX,US,REF36062717,ACH,Posted
D48823CEF3CC4E6B,2025-03-03 12:52:56,2025-03-03,Restaurant,Dining,Debit,-31.20,87526.61,USD,Demo High Yield Savings,Savings,Restaurant,Seattle,WA,US,REF79555056,Card,Posted
01E9A484B96D452D,2025-03-04 15:42:39,2025-03-05,Mobile Carrier,Bills,Debit,-40.72,87485.89,USD,Demo High Yield Savings,Savings,Mobile Carrier,Seattle,WA,US,REF62060463,ACH,Posted
0135DED0635B4857,2025-03-05 22:26:16,2025-03-07,Coffee Shop,Food & Drink,Debit,-5.11,87480.78,USD,Demo High Yield Savings,Savings,Coffee Shop,Miami,FL,US,REF35657723,POS,Posted
992170F6203E46B1,2025-03-06 03:20:04,2025-03-08,Electric Utility,Bills,Debit,-43.30,87437.48,USD,Demo High Yield Savings,Savings,Electric Utility,San Francisco,CA,US,REF84633131,ACH,Posted
F46F07F7C46D41F3,2025-03-06 06:38:09,2025-03-08,Pharmacy,Health,Debit,-5.91,87431.57,USD,Demo High Yield Savings,Savings,Pharmacy,Austin,TX,US,REF60621065,Card,Posted
C99FC5A5C6184F4A,2025-03-06 16:07:40,2025-03-08,Cloud Hosting,Infrastructure,Debit,-279.10,87152.47,USD,Demo High Yield Savings,Savings,Cloud Hosting,Boston,MA,US,REF84209721,ACH,Posted
911BBE2EFE044BB0,2025-03-06 17:15:49,2025-03-07,Ride Share,Transport,Debit,-6.95,87145.52,USD,Demo High Yield Savings,Savings,Ride Share,San Francisco,CA,US,REF52123474,Card,Posted
564289256DC14EFB,2025-03-06 22:16:38,2025-03-08,Restaurant,Dining,Debit,-46.95,87098.57,USD,Demo High Yield Savings,Savings,Restaurant,Austin,TX,US,REF10382729,Card,Pending
880C8CDF9F6D4260,2025-03-08 04:55:18,2025-03-10,Mobile Carrier,Bills,Debit,-47.72,87050.85,USD,Demo High Yield Savings,Savings,Mobile Carrier,Seattle,WA,US,REF31286722,ACH,Posted
456F31F681054D05,2025-03-08 20:47:38,2025-03-08,Ride Share,Transport,Debit,-34.35,87016.50,USD,Demo High Yield Savings,Savings,Ride Share,Austin,TX,US,REF35559565,Card,Posted
0E21CBABC9914BC2,2025-03-09 11:46:16,2025-03-11,Water Utility,Bills,Debit,-9.25,87007.25,USD,Demo High Yield Savings,Savings,Water Utility,New York,NY,US,REF70381095,ACH,Posted
A725063D66A84FB0,2025-03-09 16:55:33,2025-03-10,Mobile Carrier,Bills,Debit,-30.28,86976.97,USD,Demo High Yield Savings,Savings,Mobile Carrier,Boston,MA,US,REF42404844,ACH,Posted
C5973870173E440D,2025-03-09 23:56:17,2025-03-09,Grocery Market,Groceries,Debit,-45.56,86931.41,USD,Demo High Yield Savings,Savings,Grocery Market,Seattle,WA,US,REF65751363,POS,Posted
6780DBBC9CF6465C,2025-03-10 01:04:19,2025-03-12,Software Subscription,SaaS,Debit,-20.70,86910.71,USD,Demo High Yield Savings,Savings,Software Subscription,Seattle,WA,US,REF87178979,ACH,Posted
E50E46BEE29042C3,2025-03-10 06:26:36,2025-03-10,Software Subscription,SaaS,Debit,-68.55,86842.16,USD,Demo High Yield Savings,Savings,Software Subscription,Boston,MA,US,REF83424609,ACH,Posted
787CB87B023A4A59,2025-03-10 12:13:42,2025-03-11,Restaurant,Dining,Debit,-31.08,86811.08,USD,Demo High Yield Savings,Savings,Restaurant,Chicago,IL,US,REF41214258,Card,Posted
36B6F7B8FB9B4C6C,2025-03-10 23:04:20,2025-03-12,Interest Credit,Interest,Credit,47.52,86858.60,USD,Demo High Yield Savings,Savings,Interest Credit,Boston,MA,US,REF87052803,System,Posted
AC50578A34A84335,2025-03-11 19:59:00,2025-03-12,Client Payment,Revenue,Credit,3506.75,90365.35,USD,Demo High Yield Savings,Savings,Client Payment,Denver,CO,US,REF85507244,Wire,Posted
4BC153DB52F54851,2025-03-12 17:03:21,2025-03-13,Water Utility,Bills,Debit,-50.94,90314.41,USD,Demo High Yield Savings,Savings,Water Utility,Austin,TX,US,REF16727120,ACH,Pending
69E8FE58D3A24736,2025-03-12 22:54:30,2025-03-12,Coffee Shop,Food & Drink,Debit,-5.10,90309.31,USD,Demo High Yield Savings,Savings,Coffee Shop,Austin,TX,US,REF67118172,POS,Posted
2D6D779B10644DDA,2025-03-13 00:23:49,2025-03-14,Refund,Refund,Credit,19.82,90329.13,USD,Demo High Yield Savings,Savings,Refund,Seattle,WA,US,REF96198970,Card,Posted
82013C532B994DCF,2025-03-13 04:30:52,2025-03-13,Electric Utility,Bills,Debit,-105.41,90223.72,USD,Demo High Yield Savings,Savings,Electric Utility,New York,NY,US,REF62479086,ACH,Posted
7F8E1D46585F4F94,2025-03-13 07:32:38,2025-03-14,Interest Credit,Interest,Credit,36.00,90259.72,USD,Demo High Yield Savings,Savings,Interest Credit,Chicago,IL,US,REF11238177,System,Posted
9CA6CFF4C4934B74,2025-03-13 22:30:48,2025-03-13,Ride Share,Transport,Debit,-28.94,90230.78,USD,Demo High Yield Savings,Savings,Ride Share,Austin,TX,US,REF98711501,Card,Posted
B8B5450B43CE451A,2025-03-14 13:17:55,2025-03-14,Client Payment,Revenue,Credit,3304.39,93535.17,USD,Demo High Yield Savings,Savings,Client Payment,New York,NY,US,REF79861397,Wire,Posted
9C85E41AB3564B52,2025-03-14 21:17:48,2025-03-15,Payroll Deposit,Income,Credit,2761.86,96297.03,USD,Demo High Yield Savings,Savings,Payroll Deposit,Austin,TX,US,REF80362430,ACH,Posted
EF8E6370AD5F4703,2025-03-15 09:01:01,2025-03-17,Grocery Market,Groceries,Debit,-38.32,96258.71,USD,Demo High Yield Savings,Savings,Grocery Market,Boston,MA,US,REF29812515,POS,Pending
2738C297655A47FC,2025-03-15 12:36:47,2025-03-16,Insurance Payment,Insurance,Debit,-219.77,96038.94,USD,Demo High Yield Savings,Savings,Insurance Payment,Austin,TX,US,REF43435196,ACH,Posted
AE2DEF8983264D8D,2025-03-16 06:54:56,2025-03-16,Gas Station,Transport,Debit,-20.75,96018.19,USD,Demo High Yield Savings,Savings,Gas Station,Seattle,WA,US,REF70055642,POS,Posted
5902040202B8449D,2025-03-16 20:59:06,2025-03-17,Coffee Shop,Food & Drink,Debit,-4.45,96013.74,USD,Demo High Yield Savings,Savings,Coffee Shop,Denver,CO,US,REF97702160,POS,Pending
41C07D765550494C,2025-03-16 22:21:34,2025-03-17,Gas Station,Transport,Debit,-18.53,95995.21,USD,Demo High Yield Savings,Savings,Gas Station,Boston,MA,US,REF49448235,POS,Posted
5F6D9D60922D4611,2025-03-17 12:37:48,2025-03-18,Client Payment,Revenue,Credit,6448.27,102443.48,USD,Demo High Yield Savings,Savings,Client Payment,San Francisco,CA,US,REF22549007,Wire,Posted
4245110FDC5946C0,2025-03-17 14:06:48,2025-03-17,Insurance Payment,Insurance,Debit,-75.62,102367.86,USD,Demo High Yield Savings,Savings,Insurance Payment,San Francisco,CA,US,REF32878479,ACH,Posted
54B2BA692D614EF1,2025-03-17 18:00:16,2025-03-18,Water Utility,Bills,Debit,-17.83,102350.03,USD,Demo High Yield Savings,Savings,Water Utility,Boston,MA,US,REF56199559,ACH,Posted
D04B486F30404C45,2025-03-18 08:21:12,2025-03-18,Electric Utility,Bills,Debit,-54.42,102295.61,USD,Demo High Yield Savings,Savings,Electric Utility,Miami,FL,US,REF83729641,ACH,Posted
5FA8BC82C1BD475C,2025-03-18 11:20:24,2025-03-20,Transfer In,Transfer,Credit,1003.85,103299.46,USD,Demo High Yield Savings,Savings,Transfer In,Seattle,WA,US,REF49210089,Internal,Posted
C9C0F26989F94BAE,2025-03-18 19:18:24,2025-03-18,Cloud Hosting,Infrastructure,Debit,-135.45,103164.01,USD,Demo High Yield Savings,Savings,Cloud Hosting,Austin,TX,US,REF59221290,ACH,Posted
EFC715F12C7A4CCB,2025-03-18 19:36:58,2025-03-19,Office Supplies,Operations,Debit,-95.57,103068.44,USD,Demo High Yield Savings,Savings,Office Supplies,Miami,FL,US,REF27379520,Card,Posted
1844050A0FCF4D04,2025-03-18 20:09:20,2025-03-18,Water Utility,Bills,Debit,-41.46,103026.98,USD,Demo High Yield Savings,Savings,Water Utility,Boston,MA,US,REF74214057,ACH,Posted
490AA931E2514486,2025-03-18 20:46:25,2025-03-18,Grocery Market,Groceries,Debit,-21.70,103005.28,USD,Demo High Yield Savings,Savings,Grocery Market,Austin,TX,US,REF90014633,POS,Posted
1385F06D6840430C,2025-03-19 11:41:46,2025-03-21,Client Payment,Revenue,Credit,6936.64,109941.92,USD,Demo High Yield Savings,Savings,Client Payment,Denver,CO,US,REF28795756,Wire,Posted
84EFB090F61B4B90,2025-03-19 14:54:47,2025-03-20,Restaurant,Dining,Debit,-47.35,109894.57,USD,Demo High Yield Savings,Savings,Restaurant,New York,NY,US,REF44318479,Card,Pending
3622D1CC54B94E5A,2025-03-19 17:00:58,2025-03-21,Streaming Service,Entertainment,Debit,-7.95,109886.62,USD,Demo High Yield Savings,Savings,Streaming Service,Chicago,IL,US,REF31456491,ACH,Posted
AD06BFBDE11B4D16,2025-03-20 03:44:34,2025-03-22,Electric Utility,Bills,Debit,-79.33,109807.29,USD,Demo High Yield Savings,Savings,Electric Utility,Denver,CO,US,REF54454674,ACH,Posted
106033571BB74672,2025-03-20 09:32:04,2025-03-20,Pharmacy,Health,Debit,-9.24,109798.05,USD,Demo High Yield Savings,Savings,Pharmacy,San Francisco,CA,US,REF68904348,Card,Posted
DBDEFCA3B8874056,2025-03-20 11:49:35,2025-03-22,Online Retailer,Shopping,Debit,-39.39,109758.66,USD,Demo High Yield Savings,Savings,Online Retailer,Boston,MA,US,REF49831784,Online,Posted
96DCE4979FA4451A,2025-03-21 01:16:05,2025-03-22,Water Utility,Bills,Debit,-46.99,109711.67,USD,Demo High Yield Savings,Savings,Water Utility,Chicago,IL,US,REF27673668,ACH,Posted
DA51D9DB9EA54F06,2025-03-21 07:03:34,2025-03-23,Pharmacy,Health,Debit,-8.02,109703.65,USD,Demo High Yield Savings,Savings,Pharmacy,Chicago,IL,US,REF15976158,Card,Posted
5F31E1A649F64345,2025-03-22 09:04:34,2025-03-24,Cloud Hosting,Infrastructure,Debit,-148.86,109554.79,USD,Demo High Yield Savings,Savings,Cloud Hosting,New York,NY,US,REF51908052,ACH,Pending
9ADAF43063C245DB,2025-03-22 14:59:16,2025-03-23,Electric Utility,Bills,Debit,-49.85,109504.94,USD,Demo High Yield Savings,Savings,Electric Utility,Boston,MA,US,REF88537126,ACH,Posted
F817D35C99014E9E,2025-03-22 17:25:55,2025-03-24,Refund,Refund,Credit,69.10,109574.04,USD,Demo High Yield Savings,Savings,Refund,New York,NY,US,REF60181317,Card,Posted
F9998866B3E845B1,2025-03-22 18:13:11,2025-03-24,Office Supplies,Operations,Debit,-73.08,109500.96,USD,Demo High Yield Savings,Savings,Office Supplies,Austin,TX,US,REF32519486,Card,Posted
E9C5C920A85940B5,2025-03-22 19:42:10,2025-03-23,Pharmacy,Health,Debit,-16.80,109484.16,USD,Demo High Yield Savings,Savings,Pharmacy,Miami,FL,US,REF46155999,Card,Posted
09578C83BF864A97,2025-03-22 20:49:44,2025-03-24,Water Utility,Bills,Debit,-33.58,109450.58,USD,Demo High Yield Savings,Savings,Water Utility,Seattle,WA,US,REF14299495,ACH,Pending
3EF855A149E24573,2025-03-23 02:39:44,2025-03-25,Refund,Refund,Credit,11.34,109461.92,USD,Demo High Yield Savings,Savings,Refund,Austin,TX,US,REF44245026,Card,Pending
A5AC2C00061A4D01,2025-03-23 04:57:58,2025-03-23,Software Subscription,SaaS,Debit,-9.46,109452.46,USD,Demo High Yield Savings,Savings,Software Subscription,Denver,CO,US,REF40843108,ACH,Posted
88B8DE38CBD94530,2025-03-23 05:20:01,2025-03-23,Ride Share,Transport,Debit,-10.23,109442.23,USD,Demo High Yield Savings,Savings,Ride Share,New York,NY,US,REF96209085,Card,Posted
AE7F6C979904488B,2025-03-23 11:06:30,2025-03-25,Interest Credit,Interest,Credit,52.79,109495.02,USD,Demo High Yield Savings,Savings,Interest Credit,Boston,MA,US,REF72207767,System,Posted
204A4408EE3E407D,2025-03-23 18:35:57,2025-03-23,Refund,Refund,Credit,18.47,109513.49,USD,Demo High Yield Savings,Savings,Refund,Seattle,WA,US,REF97038284,Card,Posted
D9BEB68B2A914484,2025-03-24 10:46:30,2025-03-26,Payroll Deposit,Income,Credit,3543.68,113057.17,USD,Demo High Yield Savings,Savings,Payroll Deposit,Miami,FL,US,REF62353371,ACH,Pending
2DC15AC7338C45AE,2025-03-24 13:52:33,2025-03-24,Transfer In,Transfer,Credit,133.94,113191.11,USD,Demo High Yield Savings,Savings,Transfer In,Seattle,WA,US,REF99745791,Internal,Posted
52BC2161A6864DAB,2025-03-24 16:47:07,2025-03-24,Water Utility,Bills,Debit,-20.71,113170.40,USD,Demo High Yield Savings,Savings,Water Utility,New York,NY,US,REF66932774,ACH,Pending
BFA52D5CBC504D58,2025-03-25 00:24:07,2025-03-25,Interest Credit,Interest,Credit,73.63,113244.03,USD,Demo High Yield Savings,Savings,Interest Credit,Boston,MA,US,REF52648480,System,Posted
98A7C53DE3B3419E,2025-03-25 09:31:18,2025-03-25,Coffee Shop,Food & Drink,Debit,-2.40,113241.63,USD,Demo High Yield Savings,Savings,Coffee Shop,Chicago,IL,US,REF89600725,POS,Posted
16954EE2B0824F33,2025-03-25 16:10:59,2025-03-26,Ride Share,Transport,Debit,-11.48,113230.15,USD,Demo High Yield Savings,Savings,Ride Share,New York,NY,US,REF54714248,Card,Posted
DEFDA9C3D3124B64,2025-03-25 19:30:59,2025-03-27,Refund,Refund,Credit,79.09,113309.24,USD,Demo High Yield Savings,Savings,Refund,Seattle,WA,US,REF17637396,Card,Pending
6268B3A511064D0F,2025-03-26 01:13:33,2025-03-27,Office Supplies,Operations,Debit,-61.66,113247.58,USD,Demo High Yield Savings,Savings,Office Supplies,New York,NY,US,REF40598413,Card,Pending
AFC06D7336494E6D,2025-03-26 01:51:23,2025-03-28,Online Retailer,Shopping,Debit,-18.55,113229.03,USD,Demo High Yield Savings,Savings,Online Retailer,Boston,MA,US,REF58680988,Online,Posted
5BD3FEAF033143A5,2025-03-26 09:21:06,2025-03-26,Payroll Deposit,Income,Credit,3043.09,116272.12,USD,Demo High Yield Savings,Savings,Payroll Deposit,Seattle,WA,US,REF35803109,ACH,Posted
EA6B75F20D2D4BDA,2025-03-26 15:55:00,2025-03-27,Payroll Deposit,Income,Credit,1610.92,117883.04,USD,Demo High Yield Savings,Savings,Payroll Deposit,Seattle,WA,US,REF69014061,ACH,Pending
40F9DD4A3F8F4FCE,2025-03-27 04:49:06,2025-03-27,Software Subscription,SaaS,Debit,-94.85,117788.19,USD,Demo High Yield Savings,Savings,Software Subscription,Chicago,IL,US,REF57081034,ACH,Posted
F16A9C236D3B4692,2025-03-28 01:06:22,2025-03-29,Coffee Shop,Food & Drink,Debit,-2.11,117786.08,USD,Demo High Yield Savings,Savings,Coffee Shop,San Francisco,CA,US,REF55430797,POS,Posted
AD35AC0E30874283,2025-03-28 02:57:30,2025-03-29,Pharmacy,Health,Debit,-22.84,117763.24,USD,Demo High Yield Savings,Savings,Pharmacy,Austin,TX,US,REF19029034,Card,Posted
52F030C81A3F4BBC,2025-03-28 11:54:16,2025-03-28,Restaurant,Dining,Debit,-23.28,117739.96,USD,Demo High Yield Savings,Savings,Restaurant,Chicago,IL,US,REF52757412,Card,Posted
2E8F99C49AC54DED,2025-03-29 12:13:34,2025-03-31,Gas Station,Transport,Debit,-15.46,117724.50,USD,Demo High Yield Savings,Savings,Gas Station,Austin,TX,US,REF46202434,POS,Pending
E057C393B1C54C90,2025-03-30 07:16:30,2025-03-30,Cloud Hosting,Infrastructure,Debit,-193.61,117530.89,USD,Demo High Yield Savings,Savings,Cloud Hosting,San Francisco,CA,US,REF10366686,ACH,Posted
89763BEF33914B06,2025-03-30 11:39:56,2025-03-30,Client Payment,Revenue,Credit,7050.58,124581.47,USD,Demo High Yield Savings,Savings,Client Payment,Boston,MA,US,REF80400524,Wire,Posted
4D244E3A405F4B0B,2025-03-30 16:10:00,2025-03-31,Pharmacy,Health,Debit,-26.46,124555.01,USD,Demo High Yield Savings,Savings,Pharmacy,Boston,MA,US,REF44635469,Card,Posted
964CAAE3E21B4FBF,2025-04-01 06:36:31,2025-04-03,Pharmacy,Health,Debit,-8.04,124546.97,USD,Demo High Yield Savings,Savings,Pharmacy,San Francisco,CA,US,REF33855089,Card,Pending
8C32FFA605814F59,2025-04-01 12:18:00,2025-04-03,Software Subscription,SaaS,Debit,-41.08,124505.89,USD,Demo High Yield Savings,Savings,Software Subscription,Denver,CO,US,REF23196701,ACH,Pending
